~~~~  sas 2017-10-16  ~~~~
Generated on 2018-08-02 13:21:44
Time elapsed: 115.19 s
-1: velocity var 36363.59      width var 7099.50
    velocity mean 123.03      width mean 159.55
770: velocity var 189.38      width var 7361.42
    velocity mean 13.25      width mean 120.06
771: velocity var 126.70      width var 141.14
    velocity mean 25.38      width mean 13.81
772: velocity var 2910.54      width var 2197.56
    velocity mean 301.65      width mean 95.96
773: velocity var 18.61      width var 43.84
    velocity mean 13.00      width mean 6.76
774: velocity var 141.51      width var 474.99
    velocity mean 11.68      width mean 23.58
775: velocity var 64.94      width var 4528.81
    velocity mean 6.19      width mean 43.15
776: velocity var 2335.52      width var 1732.83
    velocity mean 50.00      width mean 85.52
777: velocity var 429.59      width var 679.30
    velocity mean 47.04      width mean 21.41
778: velocity var 803680.19      width var 311.77
    velocity mean 496.24      width mean 23.40
779: velocity var 35.46      width var 1369.45
    velocity mean 18.98      width mean 71.19
780: velocity var 290.07      width var 145.11
    velocity mean 20.85      width mean 11.59
782: velocity var 269.30      width var 3844.70
    velocity mean 17.40      width mean 106.06
783: velocity var 3985.26      width var 10613.28
    velocity mean 43.78      width mean 106.28
784: velocity var 5948.52      width var 489.84
    velocity mean 44.78      width mean 22.57
785: velocity var 11935.52      width var 10925.99
    velocity mean 43.50      width mean 92.77
786: velocity var 21068.01      width var 3192.77
    velocity mean 248.10      width mean 128.69
787: velocity var 4.48      width var 42.91
    velocity mean 10.00      width mean 14.42
788: velocity var 324.97      width var 152.98
    velocity mean 19.69      width mean 10.73
789: velocity var 9452.98      width var 97.94
    velocity mean 69.25      width mean 14.60
790: velocity var 3983.44      width var 1994.75
    velocity mean 89.11      width mean 130.42
791: velocity var 324.68      width var 184.54
    velocity mean 23.98      width mean 14.34
792: velocity var 1289.59      width var 1106.98
    velocity mean 79.92      width mean 99.22
794: velocity var 534.69      width var 47.68
    velocity mean 39.89      width mean 12.45
795: velocity var 1697.53      width var 1468.64
    velocity mean 256.04      width mean 159.02
796: velocity var 431.20      width var 171.61
    velocity mean 35.73      width mean 14.18
799: velocity var 3932.19      width var 499.66
    velocity mean 225.93      width mean 141.88
800: velocity var 67.55      width var 1465.28
    velocity mean 215.94      width mean 106.90
801: velocity var 313.75      width var 1208.03
    velocity mean 47.24      width mean 30.31
802: velocity var 3339.81      width var 33932.20
    velocity mean 68.73      width mean 229.54
803: velocity var 1290.48      width var 5133.98
    velocity mean 181.94      width mean 112.93
804: velocity var 3495.84      width var 2204.20
    velocity mean 63.74      width mean 136.49
805: velocity var 68035.88      width var 294952.69
    velocity mean 181.77      width mean 311.67
806: velocity var 7807.19      width var 1757.84
    velocity mean 22.29      width mean 42.92
807: velocity var 105.85      width var 2042.20
    velocity mean 21.26      width mean 41.88
808: velocity var 356.48      width var 396.27
    velocity mean 32.95      width mean 31.23
809: velocity var 296.88      width var 38.85
    velocity mean 18.65      width mean 13.39
810: velocity var 94.43      width var 67.85
    velocity mean 36.09      width mean 11.66
811: velocity var 10425.78      width var 3659.68
    velocity mean 105.22      width mean 132.43
812: velocity var 881.05      width var 99.16
    velocity mean 22.94      width mean 13.87
813: velocity var 38606.68      width var 3740.10
    velocity mean 89.35      width mean 125.20
814: velocity var 676.98      width var 120.20
    velocity mean 53.67      width mean 21.45
817: velocity var 188.93      width var 1439.17
    velocity mean 23.54      width mean 26.58
819: velocity var 3458.03      width var 2754.93
    velocity mean 20.78      width mean 66.39
820: velocity var 23.14      width var 134.43
    velocity mean 14.60      width mean 15.77
823: velocity var 51.62      width var 663.59
    velocity mean 31.79      width mean 57.33
824: velocity var 533.15      width var 78.91
    velocity mean 19.12      width mean 13.28
825: velocity var 376.12      width var 246.34
    velocity mean 26.82      width mean 17.11
826: velocity var 111.01      width var 109.75
    velocity mean 11.49      width mean 10.63
827: velocity var 21239.81      width var 4223.85
    velocity mean 68.35      width mean 124.42
830: velocity var 17072.47      width var 4150.96
    velocity mean 39.47      width mean 75.22
831: velocity var 986.02      width var 1153.72
    velocity mean 101.56      width mean 129.51
832: velocity var 141.92      width var 1364.88
    velocity mean 43.86      width mean 27.76
833: velocity var 369.03      width var 363.18
    velocity mean 30.20      width mean 20.17
834: velocity var 28.14      width var 37.01
    velocity mean 9.51      width mean 4.48
835: velocity var 105.39      width var 58.39
    velocity mean 39.45      width mean 8.00
836: velocity var 4230.51      width var 3716.84
    velocity mean 112.37      width mean 107.46
837: velocity var 320.87      width var 68.42
    velocity mean 28.09      width mean 10.48
838: velocity var 313.46      width var 7341.99
    velocity mean 19.22      width mean 89.62
839: velocity var 238.66      width var 240.40
    velocity mean 37.59      width mean 21.87
840: velocity var 146.22      width var 4069.37
    velocity mean 14.45      width mean 57.97
841: velocity var 178.98      width var 646.09
    velocity mean 21.29      width mean 19.18
842: velocity var 19.45      width var 22.43
    velocity mean 3.88      width mean 6.57
843: velocity var 139.27      width var 76.81
    velocity mean 28.79      width mean 18.50
844: velocity var 3728.19      width var 7394.80
    velocity mean 78.76      width mean 156.92
845: velocity var 5477.39      width var 2736.29
    velocity mean 55.02      width mean 128.88
846: velocity var 12233.62      width var 3210.19
    velocity mean 36.11      width mean 75.91
847: velocity var 172.78      width var 499.71
    velocity mean 17.29      width mean 20.00
849: velocity var 3344.37      width var 1987.94
    velocity mean 112.01      width mean 96.75
851: velocity var 58.75      width var 115.71
    velocity mean 8.96      width mean 10.79
852: velocity var 93.34      width var 24.35
    velocity mean 25.27      width mean 14.14
853: velocity var 69.09      width var 1018.14
    velocity mean 13.74      width mean 19.61
854: velocity var 6669.31      width var 2321.39
    velocity mean 118.47      width mean 102.07
856: velocity var 265.33      width var 116.10
    velocity mean 29.98      width mean 13.35
857: velocity var 148.36      width var 5226.07
    velocity mean 68.90      width mean 93.95
858: velocity var 107.86      width var 16.12
    velocity mean 21.37      width mean 8.78
861: velocity var 294.31      width var 2459.38
    velocity mean 23.10      width mean 53.07
862: velocity var 6349.84      width var 2559.59
    velocity mean 295.65      width mean 105.19
866: velocity var 286.01      width var 1094.84
    velocity mean 21.97      width mean 27.67
867: velocity var 4676.01      width var 2346.81
    velocity mean 225.90      width mean 157.20
868: velocity var 301.84      width var 207.74
    velocity mean 22.90      width mean 18.77
869: velocity var 201.60      width var 186.89
    velocity mean 59.30      width mean 17.72
870: velocity var 16558.46      width var 3033.62
    velocity mean 35.16      width mean 77.72
871: velocity var 2571.55      width var 1085.54
    velocity mean 10.97      width mean 18.72
872: velocity var 109.65      width var 1919.37
    velocity mean 19.51      width mean 90.96
874: velocity var 33.94      width var 156.56
    velocity mean 7.36      width mean 26.66
875: velocity var 326.59      width var 8070.76
    velocity mean 27.97      width mean 47.46
876: velocity var 543.33      width var 182.42
    velocity mean 41.21      width mean 13.33
877: velocity var 226.26      width var 271.75
    velocity mean 34.40      width mean 13.03
878: velocity var 194.54      width var 82.13
    velocity mean 31.91      width mean 13.08
879: velocity var 2508.15      width var 857.24
    velocity mean 253.11      width mean 72.62
880: velocity var 12.87      width var 60.36
    velocity mean 25.88      width mean 7.36
881: velocity var 589.30      width var 238.48
    velocity mean 41.31      width mean 18.74
882: velocity var 11.95      width var 229.09
    velocity mean 5.96      width mean 21.07
883: velocity var 45358.94      width var 118.42
    velocity mean 86.34      width mean 14.24
884: velocity var 181.09      width var 16.40
    velocity mean 21.06      width mean 7.19
885: velocity var 115.61      width var 1290.68
    velocity mean 29.88      width mean 40.03
886: velocity var 1032.62      width var 9539.70
    velocity mean 71.04      width mean 176.74
887: velocity var 16.86      width var 421.53
    velocity mean 10.40      width mean 18.53
888: velocity var 319.26      width var 170.10
    velocity mean 29.04      width mean 21.81
890: velocity var 2184.04      width var 3192.49
    velocity mean 72.28      width mean 143.92
891: velocity var 7.31      width var 235.67
    velocity mean 4.37      width mean 15.92
893: velocity var 77.58      width var 118.94
    velocity mean 15.63      width mean 16.93
895: velocity var 123.34      width var 272.30
    velocity mean 46.37      width mean 21.92
898: velocity var 336.36      width var 1439.57
    velocity mean 59.17      width mean 74.76
899: velocity var 358.84      width var 66.79
    velocity mean 22.68      width mean 8.55
900: velocity var 60867.97      width var 2632.29
    velocity mean 103.72      width mean 44.53
901: velocity var 330.59      width var 1981.02
    velocity mean 19.44      width mean 46.89
902: velocity var 359.96      width var 115.53
    velocity mean 29.16      width mean 8.17
904: velocity var 3131.17      width var 3326.46
    velocity mean 46.13      width mean 62.99
905: velocity var 11915.95      width var 345.83
    velocity mean 46.62      width mean 17.47
906: velocity var 14402.37      width var 7137.25
    velocity mean 147.71      width mean 123.49
909: velocity var 98.48      width var 157.16
    velocity mean 26.23      width mean 17.79
910: velocity var 455.64      width var 22.36
    velocity mean 25.05      width mean 12.12
911: velocity var 61.47      width var 131.96
    velocity mean 20.12      width mean 11.54
912: velocity var 33954.71      width var 1620.15
    velocity mean 132.51      width mean 153.47
913: velocity var 115.92      width var 124.05
    velocity mean 33.65      width mean 18.32
914: velocity var 81.56      width var 5698.84
    velocity mean 27.62      width mean 94.53
915: velocity var 175.99      width var 2504.39
    velocity mean 10.58      width mean 76.52
916: velocity var 219539.35      width var 10402.65
    velocity mean 278.98      width mean 167.57
917: velocity var 118.70      width var 290.51
    velocity mean 17.76      width mean 14.50
918: velocity var 4595.22      width var 503.87
    velocity mean 86.25      width mean 141.05
919: velocity var 9253.07      width var 2662.37
    velocity mean 120.26      width mean 116.62
921: velocity var 76.92      width var 7.47
    velocity mean 39.17      width mean 7.69
922: velocity var 296.80      width var 111.68
    velocity mean 41.32      width mean 8.20
923: velocity var 675.26      width var 4698.54
    velocity mean 15.28      width mean 48.71
924: velocity var 4371.38      width var 1882.80
    velocity mean 121.45      width mean 152.25
926: velocity var 56376.41      width var 2802.09
    velocity mean 265.13      width mean 219.09
927: velocity var 1818.36      width var 2040.22
    velocity mean 45.13      width mean 68.96
928: velocity var 4716.42      width var 2500.84
    velocity mean 73.06      width mean 177.38
930: velocity var 93.11      width var 23.69
    velocity mean 48.53      width mean 5.44
931: velocity var 4128.15      width var 7432.54
    velocity mean 46.64      width mean 89.13
932: velocity var 111.93      width var 82.02
    velocity mean 44.41      width mean 12.55
933: velocity var 89452.82      width var 3928.99
    velocity mean 291.45      width mean 123.33
935: velocity var 36.28      width var 443.34
    velocity mean 27.23      width mean 12.55
937: velocity var 478262.00      width var 1765.58
    velocity mean 469.21      width mean 225.60
938: velocity var 23424.78      width var 2771.70
    velocity mean 187.47      width mean 201.29
939: velocity var 970.20      width var 927.14
    velocity mean 104.18      width mean 57.24
940: velocity var 7590.02      width var 2697.61
    velocity mean 79.57      width mean 221.73
941: velocity var 182.63      width var 1127.17
    velocity mean 87.26      width mean 41.37
942: velocity var 129632.11      width var 7229.55
    velocity mean 217.85      width mean 208.39
943: velocity var 149.55      width var 1062.64
    velocity mean 16.46      width mean 24.10
945: velocity var 13244.74      width var 3625.35
    velocity mean 320.79      width mean 206.21
946: velocity var 102505.67      width var 3460.03
    velocity mean 223.33      width mean 220.91
947: velocity var 10140.26      width var 4597.62
    velocity mean 122.79      width mean 181.85
949: velocity var 6136.51      width var 821.75
    velocity mean 93.67      width mean 190.63
950: velocity var 15509.76      width var 4157.18
    velocity mean 215.80      width mean 228.59
952: velocity var 3442.90      width var 2430.07
    velocity mean 127.88      width mean 216.96
953: velocity var 9985.85      width var 5560.08
    velocity mean 214.68      width mean 249.16
955: velocity var 5289.96      width var 7303.54
    velocity mean 176.36      width mean 280.13
956: velocity var 2612.16      width var 95439.67
    velocity mean 89.48      width mean 333.98
958: velocity var 39476.62      width var 4330.12
    velocity mean 243.45      width mean 243.50
959: velocity var 15564.91      width var 1959.47
    velocity mean 211.85      width mean 215.57
960: velocity var 78256.02      width var 7680.38
    velocity mean 269.06      width mean 324.61
961: velocity var 7196.95      width var 8235.86
    velocity mean 130.42      width mean 236.81
962: velocity var 697.14      width var 6356.64
    velocity mean 47.86      width mean 277.21
963: velocity var 5896.14      width var 6312.68
    velocity mean 91.10      width mean 221.76
965: velocity var 22188.51      width var 29186.66
    velocity mean 167.78      width mean 194.86
967: velocity var 7405.33      width var 9703.16
    velocity mean 129.47      width mean 191.34
968: velocity var 11534.29      width var 9113.30
    velocity mean 124.32      width mean 218.01
969: velocity var 6199.18      width var 29174.89
    velocity mean 168.82      width mean 285.62
970: velocity var 12917.30      width var 26646.06
    velocity mean 202.30      width mean 348.06
971: velocity var 5677.03      width var 47518.19
    velocity mean 82.29      width mean 207.38
972: velocity var 14102.47      width var 5587.13
    velocity mean 168.16      width mean 190.94
973: velocity var 11360.74      width var 4556.99
    velocity mean 177.32      width mean 291.30
975: velocity var 8.89      width var 42.01
    velocity mean 5.37      width mean 9.80
977: velocity var 4007.75      width var 5520.25
    velocity mean 95.49      width mean 157.78
978: velocity var 20390.86      width var 6600.79
    velocity mean 112.12      width mean 225.45
982: velocity var 11555.30      width var 6840.17
    velocity mean 137.34      width mean 184.52
983: velocity var 1062.27      width var 3595.69
    velocity mean 62.68      width mean 202.78
984: velocity var 8673.23      width var 9506.74
    velocity mean 109.68      width mean 212.91
985: velocity var 10700.62      width var 16499.25
    velocity mean 251.73      width mean 254.26
986: velocity var 80914.28      width var 3520.59
    velocity mean 401.41      width mean 295.69
987: velocity var 12691.36      width var 4477.37
    velocity mean 271.48      width mean 243.67
988: velocity var 6.36      width var 3.47
    velocity mean 3.68      width mean 2.85
991: velocity var 2490.23      width var 3302.01
    velocity mean 81.57      width mean 119.41
993: velocity var 22.58      width var 111.93
    velocity mean 4.30      width mean 13.50
995: velocity var 2103.65      width var 7116.33
    velocity mean 116.96      width mean 196.89
997: velocity var 2.56      width var 8.20
    velocity mean 5.77      width mean 3.42
998: velocity var 1076.25      width var 1177.42
    velocity mean 51.04      width mean 140.16
999: velocity var 4161.20      width var 1243.00
    velocity mean 82.48      width mean 130.78
1000: velocity var 5.70      width var 10.36
    velocity mean 4.29      width mean 5.21
1002: velocity var 11422.81      width var 12695.43
    velocity mean 127.37      width mean 211.12
1003: velocity var 8.30      width var 6.18
    velocity mean 5.09      width mean 8.49
1005: velocity var 16226.10      width var 1808.15
    velocity mean 228.46      width mean 193.73
1006: velocity var 6470.68      width var 7972.84
    velocity mean 269.84      width mean 269.60
1008: velocity var 2037.60      width var 3125.42
    velocity mean 52.89      width mean 196.30
1009: velocity var 14626.26      width var 12839.63
    velocity mean 190.17      width mean 262.31
1010: velocity var 4.13      width var 27.48
    velocity mean 4.04      width mean 6.36
1013: velocity var 12.01      width var 34.03
    velocity mean 4.24      width mean 6.09
1015: velocity var 17300.47      width var 2887.79
    velocity mean 240.19      width mean 162.30
1016: velocity var 550137.84      width var 2698.03
    velocity mean 398.56      width mean 208.08
1019: velocity var 347.92      width var 55879.41
    velocity mean 18.60      width mean 302.98
1022: velocity var 14.64      width var 9.07
    velocity mean 6.86      width mean 4.11
1023: velocity var 13.07      width var 68.90
    velocity mean 5.03      width mean 7.87
1024: velocity var 15.14      width var 82.77
    velocity mean 4.66      width mean 9.21
1025: velocity var 12419.64      width var 22272.22
    velocity mean 110.81      width mean 281.70
1026: velocity var 38.16      width var 78.34
    velocity mean 8.02      width mean 10.26
1027: velocity var 9.21      width var 27.87
    velocity mean 5.43      width mean 4.40
1028: velocity var 1262.83      width var 5311.93
    velocity mean 71.10      width mean 156.59
1031: velocity var 9459.28      width var 2772.20
    velocity mean 181.99      width mean 201.44
1033: velocity var 37.89      width var 33.07
    velocity mean 11.32      width mean 10.11
1035: velocity var 67.61      width var 25.89
    velocity mean 15.22      width mean 7.23
1038: velocity var 128.89      width var 998.53
    velocity mean 15.13      width mean 40.21
1040: velocity var 6099.69      width var 9055.68
    velocity mean 161.03      width mean 215.45
1043: velocity var 10793.14      width var 3395.56
    velocity mean 194.63      width mean 229.76
1044: velocity var 35201.04      width var 368.25
    velocity mean 66.52      width mean 28.30
1046: velocity var 27.24      width var 707.68
    velocity mean 7.04      width mean 37.22
1047: velocity var 653.88      width var 294.17
    velocity mean 33.50      width mean 32.64
1048: velocity var 4699.13      width var 2162.76
    velocity mean 177.66      width mean 248.89
1049: velocity var 90.07      width var 99.11
    velocity mean 13.53      width mean 10.08
1050: velocity var 123.40      width var 225.79
    velocity mean 19.45      width mean 30.06
1051: velocity var 13.98      width var 53.57
    velocity mean 3.52      width mean 9.87
1052: velocity var 383.44      width var 326.56
    velocity mean 26.30      width mean 31.26
1053: velocity var 4380.67      width var 17740.34
    velocity mean 110.00      width mean 304.90
1055: velocity var 18552.73      width var 1304.50
    velocity mean 36.38      width mean 22.02
1056: velocity var 27.40      width var 160.87
    velocity mean 7.14      width mean 11.45
1057: velocity var 4910.82      width var 31479.59
    velocity mean 71.84      width mean 432.69
1058: velocity var 5960.93      width var 13330.06
    velocity mean 127.34      width mean 203.45
1059: velocity var 4.41      width var 295.41
    velocity mean 4.34      width mean 20.22
1062: velocity var 4465.46      width var 27923.55
    velocity mean 107.53      width mean 335.80
1063: velocity var 2838.19      width var 9304.02
    velocity mean 222.66      width mean 156.45
1064: velocity var 8143.17      width var 5413.68
    velocity mean 216.10      width mean 185.97
1067: velocity var 40.53      width var 289.46
    velocity mean 12.60      width mean 16.14
1068: velocity var 10255.89      width var 11292.36
    velocity mean 84.86      width mean 349.50
1070: velocity var 1228.00      width var 1043.10
    velocity mean 41.54      width mean 156.70
1071: velocity var 6186.08      width var 30391.56
    velocity mean 111.61      width mean 450.59
1072: velocity var 2442.20      width var 995.40
    velocity mean 107.05      width mean 116.83
1074: velocity var 298.53      width var 1747.23
    velocity mean 23.88      width mean 93.46
1075: velocity var 552.52      width var 2902.88
    velocity mean 149.46      width mean 130.58
1076: velocity var 453.06      width var 2710.01
    velocity mean 41.14      width mean 71.12
1077: velocity var 1724.27      width var 3782.34
    velocity mean 55.96      width mean 172.10
1078: velocity var 7377.82      width var 2048.62
    velocity mean 101.03      width mean 191.95
1079: velocity var 15.96      width var 562.11
    velocity mean 5.76      width mean 47.08
1080: velocity var 29.54      width var 163.08
    velocity mean 27.72      width mean 12.47
1081: velocity var 3778.67      width var 523.08
    velocity mean 141.44      width mean 149.64
1084: velocity var 16.07      width var 278.79
    velocity mean 5.44      width mean 16.10
1085: velocity var 2809.05      width var 101.88
    velocity mean 18.77      width mean 12.73
1086: velocity var 5931.70      width var 4315.71
    velocity mean 56.04      width mean 119.36
1087: velocity var 18920.29      width var 1098.79
    velocity mean 246.33      width mean 183.14
1089: velocity var 31626.85      width var 4694.72
    velocity mean 135.53      width mean 78.59
1090: velocity var 1094.31      width var 1031.07
    velocity mean 26.68      width mean 38.92
1091: velocity var 5394.54      width var 496.82
    velocity mean 532.11      width mean 220.07
1094: velocity var 1462.90      width var 3450.76
    velocity mean 73.84      width mean 151.70
1095: velocity var 208.33      width var 119.63
    velocity mean 22.58      width mean 12.77
1096: velocity var 65.62      width var 90.01
    velocity mean 13.69      width mean 10.87
1097: velocity var 59127.73      width var 660.62
    velocity mean 95.83      width mean 12.09
1098: velocity var 503.13      width var 625.99
    velocity mean 34.41      width mean 21.59
1099: velocity var 6771.29      width var 2267.90
    velocity mean 36.83      width mean 45.11
1100: velocity var 20.93      width var 226.42
    velocity mean 7.46      width mean 11.76
1101: velocity var 29.14      width var 247.25
    velocity mean 11.70      width mean 11.40
1102: velocity var 97.78      width var 97.08
    velocity mean 16.71      width mean 8.90
1103: velocity var 27.28      width var 169.55
    velocity mean 3.28      width mean 12.19
1104: velocity var 19.66      width var 136.81
    velocity mean 5.72      width mean 9.50
1105: velocity var 45.51      width var 498.92
    velocity mean 6.69      width mean 21.22
1106: velocity var 36101.03      width var 567.75
    velocity mean 46.84      width mean 21.51
1107: velocity var 10.01      width var 215.02
    velocity mean 3.49      width mean 14.37
1108: velocity var 424.33      width var 1174.38
    velocity mean 25.09      width mean 48.60
1109: velocity var 5095.39      width var 2536.90
    velocity mean 82.48      width mean 100.93
1110: velocity var 1052.58      width var 2697.13
    velocity mean 37.20      width mean 90.07
1111: velocity var 251.36      width var 1194.83
    velocity mean 21.90      width mean 57.95
1112: velocity var 169.88      width var 467.62
    velocity mean 22.30      width mean 41.18
1113: velocity var 1905.21      width var 1248.06
    velocity mean 17.33      width mean 56.41
1114: velocity var 117.16      width var 222.87
    velocity mean 26.82      width mean 21.07
1115: velocity var 163.89      width var 813.08
    velocity mean 34.95      width mean 34.45
1116: velocity var 1379.20      width var 907.01
    velocity mean 32.51      width mean 31.82
1117: velocity var 10219.84      width var 1366.65
    velocity mean 24.08      width mean 26.84
1118: velocity var 638.90      width var 758.17
    velocity mean 36.77      width mean 41.20
1119: velocity var 193.82      width var 444.58
    velocity mean 39.52      width mean 16.26
1120: velocity var 1001.36      width var 764.17
    velocity mean 68.00      width mean 45.14
1121: velocity var 74.61      width var 2228.22
    velocity mean 6.56      width mean 19.02
1122: velocity var 3157.65      width var 859.76
    velocity mean 33.13      width mean 30.14
1123: velocity var 708.95      width var 878.45
    velocity mean 27.88      width mean 35.67
1124: velocity var 88.42      width var 475.64
    velocity mean 9.40      width mean 35.45
1125: velocity var 208.36      width var 374.66
    velocity mean 23.85      width mean 14.36
1126: velocity var 1178.93      width var 901.19
    velocity mean 32.73      width mean 43.95
1127: velocity var 608.41      width var 803.32
    velocity mean 69.07      width mean 64.66
1128: velocity var 45876.91      width var 1080.67
    velocity mean 37.80      width mean 27.93
1129: velocity var 1338.35      width var 839.09
    velocity mean 31.46      width mean 28.90
1130: velocity var 2317.08      width var 1215.79
    velocity mean 32.34      width mean 34.40
1131: velocity var 1759.24      width var 1140.42
    velocity mean 34.94      width mean 49.89
1132: velocity var 710.05      width var 686.42
    velocity mean 34.13      width mean 32.67
1133: velocity var 373.60      width var 471.37
    velocity mean 24.88      width mean 59.95
1134: velocity var 395.58      width var 1233.30
    velocity mean 23.59      width mean 37.47
1135: velocity var 897.35      width var 548.26
    velocity mean 19.97      width mean 37.54
1136: velocity var 30.55      width var 163.09
    velocity mean 2.52      width mean 12.59
1137: velocity var 27256.72      width var 4350.35
    velocity mean 194.75      width mean 163.05
1138: velocity var 5.57      width var 30.97
    velocity mean 2.05      width mean 4.59
1139: velocity var 83804.86      width var 282.46
    velocity mean 32.91      width mean 15.85
1140: velocity var 11.24      width var 80.87
    velocity mean 5.16      width mean 6.24
1141: velocity var 1.93      width var 31.21
    velocity mean 1.51      width mean 8.25
1142: velocity var 14772.02      width var 324.15
    velocity mean 11.46      width mean 13.47
1143: velocity var 22298.90      width var 5390.82
    velocity mean 65.10      width mean 57.08
1144: velocity var 27.03      width var 277.04
    velocity mean 13.56      width mean 12.65
1145: velocity var 20156.88      width var 13391.62
    velocity mean 284.62      width mean 203.33
1146: velocity var 857341.22      width var 80595.65
    velocity mean 704.06      width mean 81.80
1147: velocity var 8.81      width var 114.03
    velocity mean 5.63      width mean 8.46
1148: velocity var 9.03      width var 28.24
    velocity mean 1.97      width mean 2.18
1149: velocity var 10.63      width var 417.65
    velocity mean 4.50      width mean 10.21
1150: velocity var 4.73      width var 408.68
    velocity mean 1.06      width mean 4.81
1151: velocity var 12.34      width var 189.74
    velocity mean 2.19      width mean 14.34
1152: velocity var 8.46      width var 251.18
    velocity mean 6.51      width mean 8.37
1153: velocity var 9.23      width var 112.82
    velocity mean 7.54      width mean 7.51
1154: velocity var 20.00      width var 143.91
    velocity mean 5.58      width mean 8.20
1155: velocity var 5.22      width var 48.13
    velocity mean 2.22      width mean 4.50
1156: velocity var 70.94      width var 146.93
    velocity mean 6.60      width mean 11.03
1157: velocity var 18.31      width var 173.97
    velocity mean 4.53      width mean 8.22
1158: velocity var 10.77      width var 174.29
    velocity mean 4.08      width mean 7.84
1159: velocity var 1.16      width var 39.37
    velocity mean 2.27      width mean 8.35
1160: velocity var 6.65      width var 133.48
    velocity mean 5.52      width mean 7.74
1161: velocity var 668.27      width var 94.26
    velocity mean 2.45      width mean 3.71
1162: velocity var 8.78      width var 95.04
    velocity mean 6.24      width mean 7.52
1163: velocity var 6.26      width var 99.57
    velocity mean 3.59      width mean 7.29
1164: velocity var 30159.82      width var 16538.29
    velocity mean 149.44      width mean 274.08
1165: velocity var 7.99      width var 41.73
    velocity mean 1.63      width mean 8.52
1166: velocity var 35363.63      width var 6877.78
    velocity mean 77.42      width mean 71.98
1167: velocity var 14.56      width var 165.59
    velocity mean 4.43      width mean 13.60
1168: velocity var 498.77      width var 399.26
    velocity mean 22.80      width mean 14.90
1169: velocity var 273.63      width var 155.48
    velocity mean 26.33      width mean 12.52
1170: velocity var 91262.39      width var 253.11
    velocity mean 33.21      width mean 12.67
1171: velocity var 363.98      width var 372.79
    velocity mean 29.24      width mean 10.84
1172: velocity var 124.27      width var 214.13
    velocity mean 33.65      width mean 16.13
1173: velocity var 167.33      width var 299.57
    velocity mean 12.69      width mean 12.66
1174: velocity var 3080.30      width var 524.50
    velocity mean 18.05      width mean 21.11
1175: velocity var 40729.89      width var 8133.65
    velocity mean 213.58      width mean 190.89
1176: velocity var 12198.18      width var 18590.02
    velocity mean 229.65      width mean 176.04
1177: velocity var 37915.19      width var 15510.89
    velocity mean 230.91      width mean 204.19
1178: velocity var 40831.61      width var 4818.06
    velocity mean 116.06      width mean 209.64
1179: velocity var 8124.61      width var 28682.62
    velocity mean 57.18      width mean 85.71
1180: velocity var 11304.56      width var 20084.80
    velocity mean 107.34      width mean 208.71
1181: velocity var 3783.36      width var 3412.64
    velocity mean 86.30      width mean 97.61
1182: velocity var 9044.61      width var 10071.13
    velocity mean 153.73      width mean 171.81
1183: velocity var 5353.55      width var 5229.90
    velocity mean 167.66      width mean 116.28
1184: velocity var 12.11      width var 60.12
    velocity mean 4.77      width mean 7.19
1185: velocity var 7397.54      width var 115.04
    velocity mean 12.00      width mean 8.91
1186: velocity var 2649.34      width var 90.90
    velocity mean 6.25      width mean 6.03
1187: velocity var 1168.64      width var 3071.91
    velocity mean 14.25      width mean 43.38
1188: velocity var 11404.03      width var 5865.54
    velocity mean 189.84      width mean 208.56
1189: velocity var 39726.23      width var 24735.08
    velocity mean 101.78      width mean 275.23
1190: velocity var 21834.00      width var 12672.06
    velocity mean 115.69      width mean 174.13
1191: velocity var 179.02      width var 120.78
    velocity mean 9.25      width mean 8.55
1192: velocity var 25.27      width var 335.16
    velocity mean 7.14      width mean 13.81
1193: velocity var 923.89      width var 1906.16
    velocity mean 55.09      width mean 34.05
1194: velocity var 20.52      width var 157.61
    velocity mean 5.41      width mean 10.02
1195: velocity var 10.92      width var 819.30
    velocity mean 6.99      width mean 7.78
1196: velocity var 1164.86      width var 352.77
    velocity mean 17.18      width mean 18.20
1197: velocity var 26041.02      width var 708.45
    velocity mean 39.95      width mean 25.99
~~~~  sas 2017-05-30  ~~~~
Generated on 2018-08-02 13:26:39
Time elapsed: 172.10 s
-1: velocity var 135849.09      width var 6418.36
    velocity mean 93.98      width mean 39.08
0: velocity var 111.67      width var 47.70
    velocity mean 20.25      width mean 13.82
1: velocity var 142.85      width var 420.22
    velocity mean 18.50      width mean 16.37
2: velocity var 199.75      width var 164.13
    velocity mean 14.23      width mean 11.57
3: velocity var 101.11      width var 95.09
    velocity mean 15.68      width mean 12.13
4: velocity var 173.54      width var 249.67
    velocity mean 16.32      width mean 37.72
5: velocity var 316.48      width var 208.72
    velocity mean 22.30      width mean 19.49
6: velocity var 151.98      width var 71.82
    velocity mean 16.78      width mean 15.32
7: velocity var 281.49      width var 652.93
    velocity mean 22.32      width mean 49.66
8: velocity var 6.18      width var 423.25
    velocity mean 3.29      width mean 12.48
9: velocity var 6.85      width var 19.90
    velocity mean 4.12      width mean 10.90
10: velocity var 39.61      width var 70.25
    velocity mean 39.45      width mean 9.51
11: velocity var 3.95      width var 26.09
    velocity mean 2.57      width mean 9.37
12: velocity var 52.97      width var 81.71
    velocity mean 7.85      width mean 8.79
13: velocity var 1.37      width var 12.95
